series,timestamp,value,label
pressure,2024-05-29T01:50:46.000Z,1019.06249,
pressure,2024-05-29T02:10:46.000Z,1019.12659,
pressure,2024-05-29T02:30:46.000Z,1018.87537,
pressure,2024-05-29T02:50:46.000Z,1018.96632,
pressure,2024-05-29T03:10:46.000Z,1018.82691,
pressure,2024-05-29T03:30:46.000Z,1018.90147,
pressure,2024-05-29T03:50:46.000Z,1018.7106,
pressure,2024-05-29T04:10:46.000Z,1018.51376,
pressure,2024-05-29T04:30:46.000Z,1018.77397,
pressure,2024-05-29T04:50:46.000Z,1018.76566,
pressure,2024-05-29T05:10:46.000Z,1018.70387,
pressure,2024-05-29T05:30:46.000Z,1018.28929,
pressure,2024-05-29T05:50:46.000Z,1018.52268,
pressure,2024-05-29T06:10:46.000Z,1018.61963,
pressure,2024-05-29T06:30:46.000Z,1018.352,
pressure,2024-05-29T06:50:46.000Z,1018.5145,
pressure,2024-05-29T07:10:46.000Z,1018.61587,
pressure,2024-05-29T07:30:46.000Z,1018.52173,
pressure,2024-05-29T07:50:46.000Z,1018.7111,
pressure,2024-05-29T08:10:46.000Z,1018.70348,
pressure,2024-05-29T08:30:46.000Z,1018.54403,
pressure,2024-05-29T08:50:46.000Z,1018.07484,
pressure,2024-05-29T09:10:46.000Z,1017.84804,
pressure,2024-05-29T09:30:46.000Z,1018.04103,
pressure,2024-05-29T09:50:46.000Z,1017.72472,
pressure,2024-05-29T10:10:46.000Z,1017.80166,
pressure,2024-05-29T10:30:46.000Z,1017.83691,
pressure,2024-05-29T10:50:46.000Z,1017.84356,
pressure,2024-05-29T11:10:46.000Z,1017.82407,
pressure,2024-05-29T11:30:46.000Z,1017.85431,
pressure,2024-05-29T11:50:46.000Z,1017.4997,
pressure,2024-05-29T12:10:46.000Z,1017.73038,
pressure,2024-05-29T12:30:46.000Z,1017.34815,
pressure,2024-05-29T12:50:46.000Z,1017.43877,
pressure,2024-05-29T13:10:46.000Z,1016.91312,
pressure,2024-05-29T13:30:46.000Z,1016.85242,
pressure,2024-05-29T13:50:46.000Z,1016.73003,
pressure,2024-05-29T14:10:46.000Z,1016.76219,
pressure,2024-05-29T14:30:46.000Z,1016.62849,
pressure,2024-05-29T14:50:46.000Z,1016.54081,
pressure,2024-05-29T15:10:46.000Z,1016.29686,
pressure,2024-05-29T15:30:46.000Z,1016.50956,
pressure,2024-05-29T15:50:46.000Z,1016.31683,
pressure,2024-05-29T16:10:46.000Z,1016.53543,
pressure,2024-05-29T16:30:46.000Z,1016.33246,
pressure,2024-05-29T16:50:46.000Z,1016.051,
pressure,2024-05-29T17:10:46.000Z,1015.84885,
pressure,2024-05-29T17:30:46.000Z,1015.77862,
pressure,2024-05-29T17:50:46.000Z,1015.75691,
pressure,2024-05-29T18:10:46.000Z,1016.01562,
pressure,2024-05-29T18:30:46.000Z,1015.7647,
pressure,2024-05-29T18:50:46.000Z,1015.84283,
pressure,2024-05-29T19:10:46.000Z,1015.87234,
pressure,2024-05-29T19:30:46.000Z,1015.54152,
pressure,2024-05-29T19:50:46.000Z,1015.41569,
pressure,2024-05-29T20:10:46.000Z,1015.48156,
pressure,2024-05-29T20:30:46.000Z,1015.53791,
pressure,2024-05-29T20:50:46.000Z,1015.60648,
pressure,2024-05-29T21:10:46.000Z,1015.60128,
pressure,2024-05-29T21:30:46.000Z,1015.49965,
pressure,2024-05-29T21:50:46.000Z,1015.35638,
